"target","bc_target","property_room_type","property_max_guests","property_bathrooms","property_bedrooms","property_beds","property_bed_type","property_last_updated","host_id","host_response_time","host_response_rate","host_nr_listings","booking_price_covers","booking_min_nights","booking_max_nights","booking_availability_30","booking_availability_60","booking_availability_90","booking_availability_365","booking_cancel_policy","reviews_num","reviews_first","reviews_last","reviews_rating","reviews_acc","reviews_cleanliness","reviews_checkin","reviews_communication","reviews_location","reviews_per_month","zipcode_class","dist_nearest_city_center","type_class","host_location_country","host_verified_amount","years_as_host","reviews_num_cat","review_period","review_period_was_missing","profile_pic","exact_location","instant_bookable","superhost","identified_host"
33,2.58747778975171,"Entire home/apt",2,1,1,1,"Real Bed","2 days ago",4890409,"within an hour",100,2,1,90,365,0,0,0,274,"strict",34,"2015-01-27","2017-04-17",97,10,10,10,10,10,1.22,68.9073324336482,0.00573454402023246,67.7696647324307,"BE",4,10,3,811,0,"1","0","0","0","1"
60,2.88746292599211,"Private room",2,1.5,1,1,"Real Bed","2 days ago",48907943,"within an hour",100,1,1,2,6,0,0,6,6,"flexible",11,"2016-09-08","2017-04-17",98,10,10,9,10,9,1.35,68.9073324336482,0.0259169776214586,67.7696647324307,"BE",4,8,2,221,0,"1","1","1","0","1"
21,2.33801954325099,"Private room",2,1,1,1,"Real Bed","3 weeks ago",4891746,"a few days or more",0,1,1,1,1125,6,36,66,67,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0279309076679511,67.7696647324307,"BE",3,10,3,NA,1,"1","0","0","0","0"
38,2.66123587425299,"Entire home/apt",4,1,2,2,"Real Bed","8 months ago",48918838,"",94.2659872293602,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0382073815176471,67.7696647324307,"BE",5,8,3,NA,1,"1","0","0","0","1"
44,2.73590406697445,"Entire home/apt",4,1,1,2,"Real Bed","a week ago",4894156,"within an hour",100,6,2,5,1125,0,7,37,312,"flexible",2,"2017-02-09","2017-02-28",80,10,6,9,9,9,0.67,68.9073324336482,0.0261913254875798,67.7696647324307,"BE",6,10,1,19,0,"1","1","0","0","1"
22,2.36465137061957,"Entire home/apt",6,1,2,2,"Real Bed","today",4894156,"within an hour",100,6,2,5,1125,0,6,36,311,"moderate",2,"2017-02-10","2017-02-19",100,10,10,10,9,10,0.67,68.9073324336482,0.025785060388028,67.7696647324307,"BE",6,10,1,9,0,"1","1","0","0","1"
63,2.91053609122496,"Private room",2,1,0,1,"Real Bed","a week ago",4894156,"within an hour",100,6,1,1,1125,2,2,21,231,"moderate",4,"2017-02-11","2017-03-29",93,9,9,9,10,9,1.36,68.9073324336482,0.0263637861196348,67.7696647324307,"BE",6,10,1,46,0,"1","1","0","0","1"
75,2.99133621852285,"Entire home/apt",4,1,1,2,"Real Bed","today",4894156,"within an hour",100,6,2,5,1125,0,0,0,250,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0241159288338424,67.7696647324307,"BE",6,10,3,NA,1,"1","1","0","0","1"
25,2.43668414427245,"Entire home/apt",6,2.5,3,4,"Real Bed","3 weeks ago",4894156,"within an hour",100,6,6,5,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0683583273747626,67.7696647324307,"BE",6,10,3,NA,1,"1","1","0","0","1"
35,2.61847066597023,"Private room",1,1,1,1,"Pull-out Sofa","2 weeks ago",4894156,"within an hour",100,6,1,1,1125,0,6,36,311,"flexible",6,"2015-02-27","2016-11-04",83,8,8,9,9,9,0.22,64.5296551724138,0.06999307905272,67.7696647324307,"BE",6,10,2,616,0,"1","1","0","0","1"
140,3.26046635103848,"Private room",2,1,1,2,"Real Bed","2 weeks ago",48943070,"within an hour",100,1,1,1,1125,25,47,77,351,"moderate",33,"2015-12-20","2017-04-30",97,10,10,10,10,9,1.94,68.9073324336482,0.00678303081109143,73.7420634920635,"BE",3,8,3,497,0,"1","0","0","0","0"
35,2.61847066597023,"Private room",2,1,1,1,"Real Bed","2 weeks ago",48946637,"within a day",50,1,1,1,1125,20,50,80,355,"flexible",8,"2016-01-02","2017-01-04",78,8,6,9,9,9,0.49,68.9073324336482,0.0436296024938139,67.7696647324307,"BE",4,8,2,368,0,"1","1","0","0","0"
65,2.92520842621306,"Private room",2,1,1,1,"Real Bed","6 days ago",4895689,"within an hour",100,1,1,1,1125,30,60,90,365,"flexible",6,"2014-02-07","2015-10-02",80,7,8,10,10,9,0.15,68.9073324336482,0.0299061079510664,67.7696647324307,"BE",3,10,2,602,0,"1","1","0","0","0"
285,3.53199018338493,"Entire home/apt",3,1,1,1,"Real Bed","7 months ago",49015814,"",96.119466093841,1,1,1,1125,0,0,0,0,"flexible",4,"2016-07-30","2016-11-13",100,10,10,10,10,10,0.42,68.9073324336482,0.0411985319729773,67.7696647324307,"BE",6,8,1,106,0,"1","1","0","0","1"
80,3.02060153370364,"Entire home/apt",5,1,2,3,"Real Bed","7 weeks ago",49025256,"within a day",100,1,1,5,1125,0,0,0,220,"strict",1,"2015-11-22","2015-11-22",80,8,6,10,10,10,0.06,64.5296551724138,0.0426118810022001,73.7420634920635,"FR",3,8,1,0,0,"1","1","0","0","0"
45,2.74717504836518,"Entire home/apt",8,1,2,6,"Real Bed","5 days ago",49030048,"within a few hours",100,1,2,1,1125,4,31,54,297,"flexible",31,"2016-08-01","2017-05-04",97,10,10,10,10,9,3.26,64.5296551724138,0.0172674832610768,67.7696647324307,"BE",5,8,3,276,0,"1","1","0","1","1"
100,3.11918129540432,"Private room",1,1,1,1,"Real Bed","2 months ago",4903018,"within an hour",100,4,1,6,1125,23,53,83,358,"moderate",2,"2015-05-31","2016-11-05",70,10,9,7,9,8,0.08,68.9073324336482,0.0260457702945319,67.7696647324307,"BE",5,10,1,524,0,"1","1","0","0","1"
78,3.00916196359364,"Private room",2,1,1,1,"Real Bed","3 weeks ago",4903018,"within an hour",100,4,1,15,1125,19,49,79,354,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0242983240650179,67.7696647324307,"BE",5,10,3,NA,1,"1","0","0","0","1"
49,2.78946942008955,"Private room",1,1,1,1,"Real Bed","2 months ago",4903018,"within an hour",100,4,1,6,1125,0,7,37,312,"moderate",7,"2015-07-01","2017-03-04",91,9,9,9,9,9,0.31,68.9073324336482,0.0255714362287346,67.7696647324307,"BE",5,10,2,612,0,"1","1","0","0","1"
150,3.2883839485245,"Private room",1,1,1,1,"Real Bed","today",4903018,"within an hour",100,4,1,6,1125,0,7,37,312,"moderate",3,"2014-08-26","2016-10-15",93,9,9,9,9,9,0.09,68.9073324336482,0.0264455560167629,67.7696647324307,"BE",5,10,1,781,0,"1","1","0","0","1"
38,2.66123587425299,"Private room",2,1,1,1,"Real Bed","3 weeks ago",49031235,"within a few hours",88,3,1,1,1125,30,60,90,365,"moderate",17,"2016-10-08","2017-04-19",93,9,9,10,10,10,2.38,57.8260869565217,0.0711476004424405,54.3548387096774,"BE",7,8,2,193,0,"1","1","0","0","1"
49,2.78946942008955,"Private room",2,1,1,1,"Real Bed","2 months ago",4905488,"within a day",100,1,1,1,1125,29,59,89,364,"flexible",20,"2015-05-04","2017-04-26",96,10,10,10,10,10,0.81,68.9073324336482,0.025398411312679,67.7696647324307,"BE",4,10,3,723,0,"1","1","0","0","1"
35,2.61847066597023,"Entire home/apt",4,1,1,2,"Real Bed","5 days ago",49055782,"within a few hours",100,1,1,2,30,5,21,43,291,"strict",44,"2016-01-02","2017-04-30",97,10,10,10,10,10,2.67,68.9073324336482,0.0227457435693822,67.7696647324307,"BE",4,8,3,484,0,"1","1","0","1","1"
70,2.95966893810484,"Entire home/apt",2,1,1,1,"Real Bed","yesterday",4906197,"",89.4774156451675,1,1,2,1125,10,13,17,240,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.03541823859736,67.7696647324307,"BE",3,10,3,NA,1,"1","0","0","0","0"
85,3.04778102599245,"Entire home/apt",2,1,0,1,"Real Bed","5 months ago",49098806,"within an hour",92,1,1,2,1125,14,34,59,334,"moderate",57,"2015-12-05","2017-04-21",88,9,10,9,9,8,3.28,68.9073324336482,0.017646356088692,67.7696647324307,"BE",3,8,3,503,0,"1","1","0","0","0"
50,2.79940753029994,"Entire home/apt",1,1,3,1,"Real Bed","52 months ago",4910148,"",89.4774156451675,1,1,14,30,30,60,90,365,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,57.8260869565217,0.0306602535346587,67.7696647324307,"BE",3,10,3,NA,1,"1","1","0","0","0"
19,2.27995430460591,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",4914688,"within a few hours",100,1,1,2,15,16,33,53,54,"strict",1,"2017-05-01","2017-05-01",100,10,10,10,10,10,1,68.9073324336482,0.0279594178506368,67.7696647324307,"BE",4,10,1,0,0,"1","1","0","0","1"
29,2.51824370757742,"Private room",4,2,1,2,"Real Bed","5 months ago",49156965,"within an hour",100,4,1,1,1125,30,60,90,365,"flexible",5,"2016-09-04","2017-03-31",92,9,10,10,10,9,0.6,68.9073324336482,0.014122780610888,67.7696647324307,"BE",4,8,1,208,0,"1","1","0","1","1"
28,2.49915856776895,"Private room",3,2,1,2,"Real Bed","5 months ago",49156965,"within an hour",100,4,1,1,1125,25,45,75,350,"flexible",24,"2015-12-28","2017-05-07",93,10,9,9,10,9,1.44,68.9073324336482,0.0124975370560837,67.7696647324307,"BE",4,8,3,496,0,"1","1","0","1","1"
22,2.36465137061957,"Private room",7,2,1,4,"Real Bed","5 months ago",49156965,"within an hour",100,4,1,1,1125,22,46,76,351,"flexible",18,"2016-01-05","2017-04-27",88,9,8,9,9,10,1.1,68.9073324336482,0.0137256761555901,67.7696647324307,"BE",4,8,2,478,0,"1","1","0","1","1"
50,2.79940753029994,"Private room",2,2,1,1,"Real Bed","5 months ago",49156965,"within an hour",100,4,1,1,1125,30,60,90,365,"flexible",4,"2015-12-31","2017-04-21",75,8,9,8,8,9,0.24,68.9073324336482,0.0143732934801701,67.7696647324307,"BE",4,8,1,477,0,"1","1","0","1","1"
40,2.68758727216782,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",49161481,"within a few hours",100,4,1,4,1125,23,53,83,83,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0561505365071805,67.7696647324307,"BE",2,8,3,NA,1,"1","1","0","0","0"
118,3.18976121853727,"Private room",2,1,1,1,"Real Bed","3 weeks ago",49161481,"within a few hours",100,4,1,3,1125,28,58,88,88,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0543883065271739,67.7696647324307,"BE",2,8,3,NA,1,"1","1","0","0","0"
52,2.81859705791237,"Entire home/apt",2,1,0,1,"Real Bed","3 weeks ago",49161481,"within a few hours",100,4,1,3,1125,28,58,88,89,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0558587945659467,67.7696647324307,"BE",2,8,3,NA,1,"1","0","0","0","0"
75,2.99133621852285,"Entire home/apt",2,1,0,1,"Real Bed","9 months ago",49161481,"within a few hours",100,4,1,3,1125,28,58,88,89,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0550485575518492,67.7696647324307,"BE",2,8,3,NA,1,"1","0","0","0","0"
65,2.92520842621306,"Entire home/apt",4,1,2,2,"Real Bed","5 days ago",49164163,"within an hour",100,10,3,1,1125,14,14,14,14,"flexible",1,"2016-10-24","2016-10-24",100,10,10,10,10,10,0.15,68.9073324336482,0.0370786313853435,67.7696647324307,"BE",3,8,1,0,0,"1","1","0","0","0"
70,2.95966893810484,"Entire home/apt",4,1,2,4,"Real Bed","2 weeks ago",49164163,"within an hour",100,10,4,1,1125,0,0,0,0,"flexible",4,"2017-02-05","2017-04-17",100,10,10,10,10,10,1.28,68.9073324336482,0.0348701800223032,67.7696647324307,"BE",3,8,1,71,0,"1","1","0","0","0"
35,2.61847066597023,"Entire home/apt",2,1,0,1,"Real Bed","3 weeks ago",49164163,"within an hour",100,10,2,2,1125,0,0,0,0,"flexible",1,"2017-03-29","2017-03-29",100,10,10,10,10,10,0.71,68.9073324336482,0.0362481267432853,67.7696647324307,"BE",3,8,1,0,0,"1","1","0","0","0"
120,3.19681016220175,"Entire home/apt",2,1,1,1,"Real Bed","5 days ago",49164163,"within an hour",100,10,2,1,1125,14,14,14,14,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0369465920219302,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
69,2.95301439063493,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",49164163,"within an hour",100,10,2,1,1125,0,0,0,0,"flexible",1,"2017-04-26","2017-04-26",100,10,10,10,10,10,1,68.9073324336482,0.0370445661860554,67.7696647324307,"BE",3,8,1,0,0,"1","1","0","0","0"
150,3.2883839485245,"Entire home/apt",2,1,0,1,"Real Bed","3 weeks ago",49164163,"within an hour",100,10,1,2,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0365290917776073,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
25,2.43668414427245,"Entire home/apt",4,2,2,2,"Real Bed","2 weeks ago",49164163,"within an hour",100,10,1,2,1125,0,0,0,0,"moderate",2,"2017-04-25","2017-04-27",100,10,10,9,10,10,2,68.9073324336482,0.035518581563399,67.7696647324307,"BE",3,8,1,2,0,"1","1","0","0","0"
50,2.79940753029994,"Entire home/apt",3,1,2,2,"Real Bed","5 days ago",49164163,"within an hour",100,10,1,2,1125,23,23,23,23,"flexible",1,"2017-04-28","2017-04-28",100,10,10,10,10,10,1,68.9073324336482,0.0372072821815061,67.7696647324307,"BE",3,8,1,0,0,"1","1","0","0","0"
80,3.02060153370364,"Entire home/apt",3,1,2,2,"Real Bed","5 days ago",49164163,"within an hour",100,10,3,2,1125,23,23,23,23,"flexible",2,"2017-04-16","2017-04-26",100,10,10,10,10,9,2,68.9073324336482,0.0358059686313458,67.7696647324307,"BE",3,8,1,10,0,"1","1","0","0","0"
159,3.31169089730513,"Entire home/apt",2,1,0,1,"Real Bed","3 weeks ago",49164163,"within an hour",100,10,1,2,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0351295181905494,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
135,3.24560881797393,"Private room",2,1,1,1,"Real Bed","9 months ago",49165654,"",90.7517671160944,1,1,2,15,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,57.8260869565217,0.0967113140302646,67.7696647324307,"other",5,8,3,NA,1,"1","1","0","0","1"
179,3.35832756256652,"Entire home/apt",4,1,1,1,"Real Bed","6 days ago",4916739,"",86.6769435463108,1,1,2,1125,6,6,6,44,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0334766775111926,67.7696647324307,"FR",5,10,3,NA,1,"1","1","0","0","1"
40,2.68758727216782,"Private room",2,1,1,1,"Real Bed","3 months ago",4917732,"within an hour",89,1,1,1,7,30,60,90,365,"flexible",1,"2017-05-02","2017-05-02",100,10,10,10,10,8,1,74.2602040816327,0.0296476123110226,67.7696647324307,"BE",4,10,1,0,0,"1","1","0","0","1"
52,2.81859705791237,"Private room",2,1,1,1,"Real Bed","yesterday",49180914,"within an hour",100,1,1,1,1125,0,6,36,311,"flexible",2,"2017-03-25","2017-04-08",100,10,10,10,10,10,1.3,74.2602040816327,0.028969734524318,67.7696647324307,"FR",3,8,1,14,0,"1","0","1","0","0"
60,2.88746292599211,"Private room",2,2,1,2,"Real Bed","15 months ago",49202718,"",94.2659872293602,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0454311538678674,67.7696647324307,"BE",5,8,3,NA,1,"1","1","0","0","1"
100,3.11918129540432,"Entire home/apt",1,1,0,1,"Real Bed","3 weeks ago",49235146,"within a few hours",100,3,1,14,350,0,18,48,323,"flexible",1,"2017-04-01","2017-04-01",100,10,10,10,10,10,0.77,68.9073324336482,0.047041034682783,67.7696647324307,"BE",6,8,1,0,0,"1","1","0","0","1"
94,3.09224568048486,"Private room",1,1,1,1,"Real Bed","4 weeks ago",49235146,"within a few hours",100,3,1,6,240,11,19,49,324,"flexible",3,"2016-04-02","2016-05-28",100,10,10,10,10,9,0.22,68.9073324336482,0.0465776932933327,67.7696647324307,"BE",6,8,1,56,0,"1","1","0","0","1"
73,2.97897753960913,"Private room",1,1,1,1,"Real Bed","6 weeks ago",49235146,"within a few hours",100,3,1,6,240,0,0,0,274,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0464269717890394,67.7696647324307,"BE",6,8,3,NA,1,"1","1","0","0","1"
129,3.22689704888546,"Entire home/apt",4,1,1,2,"Real Bed","2 months ago",49240421,"",94.2659872293602,1,2,2,10,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0386372850744654,67.7696647324307,"BE",5,8,3,NA,1,"1","1","1","0","1"
65,2.92520842621306,"Private room",2,1,1,1,"Real Bed","11 months ago",49244298,"",92.4125083648795,1,1,10,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0237648107353716,67.7696647324307,"BE",4,8,3,NA,1,"1","1","1","0","0"
42,2.71242568086175,"Private room",1,1,1,1,"Real Bed","today",49247426,"within an hour",100,2,1,1,1125,18,45,75,350,"strict",61,"2016-07-16","2017-05-06",97,10,10,10,10,9,6.14,64.5296551724138,0.0341781813372697,67.7696647324307,"BE",5,8,3,294,0,"1","1","1","0","1"
200,3.40109105029749,"Private room",2,1,1,1,"Real Bed","today",49247426,"within an hour",100,2,1,1,1125,14,34,56,312,"strict",44,"2016-01-18","2017-05-03",95,10,10,10,10,9,2.76,64.5296551724138,0.0341635269638022,67.7696647324307,"BE",5,8,3,471,0,"1","1","1","0","1"
35,2.61847066597023,"Entire home/apt",2,1,0,1,"Real Bed","8 months ago",49247441,"within a day",91,1,1,2,1125,17,47,77,352,"moderate",7,"2016-01-02","2016-09-18",90,10,10,10,10,10,0.43,57.8260869565217,0.0578149031868681,67.7696647324307,"BE",3,8,2,260,0,"1","1","0","0","0"
320,3.57300372448788,"Entire home/apt",2,1,1,1,"Real Bed","4 months ago",49279324,"",90.5590295003987,1,1,1,1125,0,0,0,250,"moderate",4,"2016-04-09","2016-06-03",90,9,10,10,10,10,0.3,68.9073324336482,0.0245290572525762,67.7696647324307,"BE",3,8,1,55,0,"1","1","0","0","0"
44,2.73590406697445,"Entire home/apt",4,1,2,2,"Real Bed","8 months ago",49281576,"",88.705550635918,1,4,1,25,0,0,0,0,"strict",28,"2016-02-02","2016-08-29",84,9,8,9,9,8,1.81,68.9073324336482,0.0132565194924331,73.7420634920635,"BE",2,8,3,209,0,"1","1","0","0","0"
38,2.66123587425299,"Private room",2,1,1,1,"Real Bed","a week ago",49285696,"within an hour",100,1,1,1,6,0,0,0,0,"flexible",4,"2017-05-01","2017-05-05",100,10,10,10,10,10,4,68.9073324336482,0.0022339304318011,67.7696647324307,"BE",10,8,1,4,0,"1","0","1","0","0"
20,2.30984502523806,"Entire home/apt",10,3,5,6,"Real Bed","a week ago",493502,"within an hour",100,2,2,3,30,19,19,19,31,"strict",1,"2011-08-05","2011-08-05",100,9.46938775510204,9.21165162808945,9.60895170789164,9.6212982937831,9.24135899450118,0.01,74.2602040816327,0.0688569425702662,54.3548387096774,"BE",4,12,1,0,0,"1","1","0","0","1"
25,2.43668414427245,"Private room",5,2,3,3,"Real Bed","yesterday",493502,"within an hour",100,2,2,2,30,29,51,78,353,"strict",9,"2012-04-28","2017-05-01",100,10,10,10,10,10,0.15,74.2602040816327,0.0648789432750492,67.7696647324307,"BE",4,12,2,1829,0,"1","1","0","0","1"
70,2.95966893810484,"Entire home/apt",2,1,1,1,"Real Bed","a week ago",49415513,"within an hour",100,1,1,2,1125,19,49,79,354,"flexible",15,"2016-05-10","2017-04-20",92,10,10,10,10,9,1.23,64.5296551724138,0.066304262985723,67.7696647324307,"BE",3,8,2,345,0,"1","1","0","0","0"
69,2.95301439063493,"Private room",2,1,1,1,"Real Bed","18 months ago",49421834,"",87.758557401542,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0375800752959471,67.7696647324307,"FR",5,8,3,NA,1,"1","1","0","0","1"
22,2.36465137061957,"Private room",1,1,1,1,"Real Bed","10 months ago",49441433,"",92.4125083648795,1,1,1,1125,0,0,0,0,"flexible",2,"2016-03-21","2016-07-19",91.6928794992175,9.46938775510204,9.21165162808945,9.60895170789164,9.6212982937831,9.24135899450118,0.14,68.9073324336482,0.0105531374882974,67.7696647324307,"BE",4,8,1,120,0,"1","1","0","0","1"
120,3.19681016220175,"Entire home/apt",4,1,2,2,"Real Bed","17 months ago",49562364,"",90.5590295003987,1,1,2,1125,0,0,0,0,"flexible",2,"2015-12-26","2016-01-02",50,5,4,8,6,5,0.12,64.5296551724138,0.0326511595609942,67.7696647324307,"BE",3,8,1,7,0,"1","1","0","0","0"
54,2.83693353399645,"Entire home/apt",4,2,2,2,"Real Bed","4 days ago",4958161,"within an hour",100,1,2,1,30,13,38,63,338,"moderate",1,"2017-04-23","2017-04-23",100,10,10,10,10,10,1,68.9073324336482,0.0171170161318383,67.7696647324307,"BE",6,10,1,0,0,"1","1","0","0","1"
26,2.45845106573825,"Private room",1,1,1,1,"Real Bed","12 months ago",49581935,"",90.5590295003987,1,1,1,1125,0,0,0,0,"flexible",2,"2015-12-13","2016-05-30",80,10,10,10,10,8,0.12,74.2602040816327,0.0493811061319046,67.7696647324307,"BE",3,8,1,169,0,"1","1","0","0","0"
30,2.53656648225296,"Entire home/apt",5,1,3,4,"Real Bed","4 weeks ago",49600368,"",90.5590295003987,1,1,7,21,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0197047248509074,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
139,3.25754552556961,"Private room",1,1,1,1,"Real Bed","17 months ago",49650169,"",90.5590295003987,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0656350070048116,67.7696647324307,"BE",3,8,3,NA,1,"1","1","0","0","0"
80,3.02060153370364,"Entire home/apt",2,1,1,1,"Real Bed","4 days ago",4966015,"within an hour",100,1,1,2,1125,5,16,16,17,"flexible",34,"2013-03-09","2017-05-01",97,10,10,10,10,9,0.67,68.9073324336482,0.0251843928311596,67.7696647324307,"BE",6,10,3,1514,0,"1","1","1","1","1"
99,3.11482676755763,"Private room",2,1,1,1,"Real Bed","3 weeks ago",49690965,"within a few hours",100,1,1,1,1125,30,60,90,365,"flexible",1,"2016-12-31","2016-12-31",100,10,10,10,10,10,0.23,64.5296551724138,0.0341575345172928,67.7696647324307,"BE",3,8,1,0,0,"1","0","0","0","0"
190,3.38142495208465,"Entire home/apt",3,1,1,2,"Real Bed","a week ago",49706152,"",94.2659872293602,1,1,7,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,74.2602040816327,0.0311533931599205,67.7696647324307,"BE",5,8,3,NA,1,"1","1","0","0","1"
80,3.02060153370364,"Entire home/apt",6,1.5,3,3,"Real Bed","yesterday",497175,"within a day",50,1,1,3,1125,12,42,72,124,"flexible",2,"2016-11-05","2017-01-02",100,10,10,10,10,10,0.32,68.9073324336482,0.0273361450845047,67.7696647324307,"BE",3,12,1,58,0,"1","0","0","0","0"
65,2.92520842621306,"Entire home/apt",4,1,1,2,"Real Bed","4 days ago",49721736,"within a day",100,1,2,2,1125,6,6,30,120,"moderate",33,"2016-01-10","2017-05-01",93,10,10,10,10,10,2.04,68.9073324336482,0.030550767692046,67.7696647324307,"BE",4,8,3,477,0,"1","1","0","0","1"
40,2.68758727216782,"Entire home/apt",4,1.5,1,2,"Real Bed","6 days ago",4972613,"within an hour",100,1,1,2,1125,4,17,20,20,"strict",11,"2016-07-17","2017-04-16",100,10,10,10,10,9,1.11,68.9073324336482,0.0187372280022629,67.7696647324307,"BE",4,10,2,273,0,"1","1","0","1","1"
50,2.79940753029994,"Private room",2,1.5,1,1,"Real Bed","2 weeks ago",49728139,"within a few hours",100,2,1,3,1125,0,0,0,0,"flexible",8,"2016-09-12","2016-12-30",100,10,10,10,10,9,1,68.9073324336482,0.0302723727577055,67.7696647324307,"BE",3,8,2,109,0,"1","1","0","0","0"
55,2.84580327119655,"Private room",2,1.5,1,1,"Real Bed","2 months ago",49728139,"within a few hours",100,2,1,10,18,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0316628204254364,67.7696647324307,"BE",3,8,3,NA,1,"1","0","0","0","0"
132,3.23637859029637,"Entire home/apt",2,1,2,1,"Real Bed","3 days ago",4975592,"within a few hours",100,1,2,1,10,26,56,86,86,"moderate",2,"2016-11-28","2016-12-17",100,10,10,10,10,6,0.37,64.5296551724138,0.0179982118792745,73.7420634920635,"BE",4,10,1,19,0,"1","1","1","0","1"
60,2.88746292599211,"Entire home/apt",5,2,2,2,"Real Bed","a week ago",49806231,"within a day",100,1,1,2,1125,17,40,41,168,"moderate",7,"2016-12-05","2017-05-05",89,9,9,9,9,9,1.35,68.9073324336482,0.00704214989446148,67.7696647324307,"BE",4,8,2,151,0,"1","0","0","0","0"
90,3.0731335961039,"Entire home/apt",4,2,2,2,"Real Bed","yesterday",4980949,"within an hour",100,1,1,3,30,4,11,29,29,"moderate",1,"2017-05-01","2017-05-01",80,8,6,10,10,8,1,68.9073324336482,0.0193405254655995,67.7696647324307,"BE",4,10,1,0,0,"1","1","0","0","1"
