"target","bc_target","property_room_type","property_max_guests","property_bathrooms","property_bedrooms","property_beds","property_bed_type","property_last_updated","host_id","host_response_time","host_response_rate","host_nr_listings","booking_price_covers","booking_min_nights","booking_max_nights","booking_availability_30","booking_availability_60","booking_availability_90","booking_availability_365","booking_cancel_policy","reviews_num","reviews_first","reviews_last","reviews_rating","reviews_acc","reviews_cleanliness","reviews_checkin","reviews_communication","reviews_location","reviews_per_month","property_zip_missing","zipcode_class","dist_nearest_city_center","type_class","property_last_updated_numerical","Outlet covers","Fireplace guards","Grab-rails for shower and toilet","Table corner guards","Washer / Dryer","Free parking on street","Disabled parking spot","Flat smooth pathway to front door","Keypad","Single level home","host_location_country","host_verified_amount","years_as_host","category_30_low","category_30_medium","category_30_high","category_60_low","category_60_medium","category_60_high","category_90_low","category_90_medium","category_90_high","category_365_low","category_365_medium","category_365_high","reviews_num_cat","review_period","review_period_was_missing","profile_pic","exact_location","instant_bookable","superhost","identified_host","summary_score","property_sqfeet","property_type","property_zipcode"
32,2.5711370040401,"Entire home/apt",2,1,0,1,"Real Bed","2 weeks ago",2135796,"within an hour",80,1,1,1,1125,17,44,74,349,"moderate",13,"2016-12-30","2017-04-27",97,10,10,10,10,9,2.98,0,68.7899101589496,0.0393615326061856,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",5,11,0,0,1,0,0,1,0,0,1,0,0,1,2,118,0,"1","1","1","1","1",0,NA,"Apartment","1040"
70,2.95966893810484,"Private room",3,1,1,2,"Real Bed","4 days ago",47707294,"within an hour",100,2,1,1,1125,7,18,18,80,"strict",93,"2016-04-24","2017-05-07",96,10,10,10,10,10,7.32,0,67.4595649749024,0.0144585105782666,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,1,0,0,1,0,0,1,0,0,1,0,3,378,0,"1","1","1","1","0",-2,NA,"Apartment","1050"
29,2.51824370757742,"Entire home/apt",4,2,2,2,"Real Bed","7 weeks ago",18575197,"",91.835718285957,1,1,7,20,15,42,72,72,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0327244200367297,67.7722584719007,49,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,0,1,0,0,1,0,0,1,0,1,0,3,NA,1,"1","0","1","0","1",0,NA,"House","2018"
25,2.43668414427245,"Private room",2,1,1,1,"Real Bed","2 weeks ago",13692536,"within an hour",100,2,1,2,1125,13,41,52,201,"moderate",1,"2017-04-27","2017-04-27",100,10,10,10,10,10,1,0,69.862012987013,0.0751537450167541,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,"1","1","1","0","1",2,NA,"Apartment","1170"
53,2.82786752014613,"Private room",2,1,1,1,"Real Bed","10 months ago",66359465,"",88.4043520246016,1,1,7,30,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.0352550069829178,67.7722584719007,310,0,0,0,0,0,0,0,0,0,0,"other",3,7,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","0","0","0","0",2,NA,"Apartment","1030"
55,2.84580327119655,"Entire home/apt",3,1,1,3,"Real Bed","2 months ago",112056976,"within a few hours",100,1,1,90,180,12,19,29,119,"flexible",2,"2017-01-31","2017-02-26",90,9,10,10,10,9,0.61,1,68.7899101589496,0.0115076835795215,67.7722584719007,62,0,0,0,0,0,0,0,0,0,0,"FR",3,6,0,1,0,0,1,0,0,1,0,0,1,0,1,26,0,"1","0","0","0","0",0,NA,"Apartment","1000"
37,2.64743792917383,"Private room",2,1,1,1,"Real Bed","5 days ago",43684560,"within a few hours",80,2,1,1,30,3,3,3,252,"moderate",5,"2016-12-18","2017-03-12",100,10,10,10,10,10,1.05,0,68.7899101589496,0.00382070574583473,67.7722584719007,1825,0,0,0,0,0,0,0,0,0,0,"FR",6,8,0,1,0,0,1,0,1,0,0,0,1,0,1,84,0,"1","0","0","0","1",0,NA,"Apartment","1000"
85,3.04778102599245,"Entire home/apt",2,1,1,1,"Real Bed","11 months ago",13416246,"",87.9617085759191,1,1,2,1125,0,0,0,0,"flexible",2,"2016-03-09","2016-05-02",100,10,10,10,10,8,0.14,0,67.4595649749024,0.0358072767686712,67.7722584719007,341,0,0,0,0,0,0,0,0,0,0,"BE",2,9,1,0,0,1,0,0,1,0,0,1,0,0,1,54,0,"1","1","0","0","0",0,NA,"Apartment","1050"
100,3.11918129540432,"Entire home/apt",2,1,1,1,"Real Bed","today",28824178,"within an hour",100,2,1,2,1125,8,23,53,139,"flexible",12,"2016-10-01","2017-04-30",100,9,10,10,10,10,1.63,0,68.7899101589496,0.0296874938225992,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,1,0,0,1,0,0,1,0,0,1,0,2,211,0,"1","1","0","1","1",0,NA,"House","1000"
45,2.74717504836518,"Entire home/apt",7,1,2,4,"Real Bed","2 weeks ago",61092066,"within a few hours",100,1,4,2,1125,22,40,70,314,"moderate",26,"2016-04-28","2017-04-22",93,10,9,10,10,10,2.07,0,68.7899101589496,0.00445307798897095,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",5,7,0,0,1,0,0,1,0,0,1,0,0,1,3,359,0,"1","1","0","0","1",0,NA,"Apartment","1000"
75,2.99133621852285,"Entire home/apt",2,1,0,1,"Real Bed","today",19427428,"within an hour",100,33,1,2,1125,16,31,61,328,"moderate",9,"2017-01-29","2017-04-01",96,10,10,10,10,10,2.67,0,67.4595649749024,0.0278863755820771,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,0,1,0,1,0,0,0,1,0,0,1,2,62,0,"1","1","1","0","0",-7,NA,"Apartment","1050"
45,2.74717504836518,"Entire home/apt",5,2,2,3,"Real Bed","2 weeks ago",33258721,"within an hour",100,2,4,3,10,1,5,5,5,"flexible",6,"2016-02-01","2016-08-16",93,8,9,10,10,10,0.39,0,67.4595649749024,0.0188610993707475,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,1,0,0,1,0,1,0,0,1,0,0,2,197,0,"1","1","1","1","0",2,NA,"Apartment","1050"
30,2.53656648225296,"Private room",2,1,1,1,"Real Bed","14 months ago",2330188,"within an hour",100,3,1,2,1125,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,68.7899101589496,0.00581908466141654,67.7722584719007,434,0,0,0,0,0,0,0,0,0,0,"BE",6,11,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","1","1",1,NA,"Apartment","1000"
30,2.53656648225296,"Private room",6,1,1,3,"Real Bed","3 days ago",5605625,"within an hour",100,9,2,1,1125,25,50,72,343,"strict",16,"2015-08-18","2017-04-24",80,8,8,8,8,8,0.76,0,65.1989795918367,0.0411106162621416,67.7722584719007,1095,0,0,0,0,0,0,0,0,0,0,"BE",5,10,0,0,1,0,0,1,0,0,1,0,0,1,2,615,0,"1","1","0","0","1",0,NA,"House","1080"
50,2.79940753029994,"Entire home/apt",4,1,2,2,"Real Bed","5 weeks ago",26618990,"within an hour",100,2,2,3,1125,0,9,28,303,"strict",7,"2016-07-09","2017-01-20",97,10,10,10,10,10,0.68,0,67.4595649749024,0.00889510971832371,67.7722584719007,35,0,0,0,0,0,0,0,0,0,0,"BE",4,8,1,0,0,0,1,0,0,1,0,0,0,1,2,195,0,"1","1","0","0","1",0,NA,"Apartment","2000"
50,2.79940753029994,"Entire home/apt",2,1,0,1,"Real Bed","2 months ago",33015131,"within a few hours",100,3,1,1,1125,29,59,89,364,"flexible",1,"2016-11-08","2016-11-08",91.7101661779081,9.45855811672388,9.21034567295906,9.61221486387049,9.62401960784314,9.23926380368098,0.16,0,68.7899101589496,0.028921544788676,67.7722584719007,62,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,"1","1","0","0","0",0,NA,"Apartment","1000"
29,2.51824370757742,"Private room",2,1,1,2,"Real Bed","23 months ago",36686280,"",88.5141969758099,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,69.862012987013,0.0144673992311436,67.7722584719007,713,0,0,0,0,0,0,0,0,0,0,"BE",2,8,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","0",0,NA,"House","1060"
40,2.68758727216782,"Entire home/apt",3,2,2,2,"Real Bed","5 weeks ago",35749847,"within a day",100,2,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.0427223626955231,67.7722584719007,35,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","0",0,NA,"Apartment","1030"
80,3.02060153370364,"Entire home/apt",5,1.5,3,3,"Real Bed","6 months ago",20690268,"",89.8987134309381,1,1,2,1125,0,0,0,0,"moderate",3,"2016-02-28","2016-07-10",100,10,10,10,10,10,0.21,0,68.7899101589496,0.00832930753652325,67.7722584719007,186,0,0,0,0,0,0,0,0,0,0,"BE",3,9,1,0,0,1,0,0,1,0,0,1,0,0,1,133,0,"1","1","0","0","0",3,NA,"Apartment","1000"
62,2.90299197642726,"Entire home/apt",4,1,1,2,"Real Bed","4 days ago",17646753,"within a day",94,4,4,1,1125,23,53,83,358,"strict",60,"2014-09-11","2017-04-15",82,9,9,9,9,9,1.85,0,68.7899101589496,0.000897069846322624,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,0,1,0,0,1,0,0,1,0,0,1,3,947,0,"1","1","0","0","0",-3,NA,"Apartment","1000"
19,2.27995430460591,"Private room",2,1,1,1,"Real Bed","57 months ago",3445790,"a few days or more",25,1,2,1,1125,30,60,90,365,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,61.6788990825688,0.0255975030600145,71.9124087591241,1767,0,0,0,0,0,0,0,0,0,0,"BE",6,11,0,0,1,0,0,1,0,0,1,0,0,1,3,NA,1,"1","0","0","0","1",0,2153,"Loft","1081"
45,2.74717504836518,"Private room",2,1,1,1,"Real Bed","4 days ago",22250078,"within an hour",100,1,1,1,1125,19,26,26,56,"flexible",5,"2017-04-26","2017-05-06",92,9,10,9,10,10,5,0,68.7899101589496,0.0124606465684631,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",8,9,0,0,1,0,1,0,0,1,0,1,0,0,1,10,0,"1","0","1","0","1",0,NA,"Apartment","1000"
87,3.05812839149245,"Entire home/apt",4,1,1,1,"Real Bed","a week ago",2288866,"within an hour",100,1,2,3,1125,8,8,8,255,"moderate",79,"2012-06-15","2017-04-29",97,10,10,10,10,10,1.32,0,69.862012987013,0.0215353023164432,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",5,11,0,1,0,0,1,0,1,0,0,0,1,0,3,1779,0,"1","1","0","0","0",0,807,"Apartment","1060"
60,2.88746292599211,"Entire home/apt",2,1,1,1,"Real Bed","yesterday",1561223,"within a few hours",100,1,1,2,60,0,0,2,2,"strict",90,"2014-10-07","2016-07-23",83,9,8,9,9,9,2.85,0,69.862012987013,0.0176541151873924,67.7722584719007,1,0,0,0,0,0,0,0,0,0,0,"BE",4,11,1,0,0,1,0,0,1,0,0,1,0,0,3,655,0,"1","1","0","0","0",1,NA,"House","1060"
25,2.43668414427245,"Entire home/apt",3,1,1,2,"Real Bed","2 weeks ago",21600857,"within an hour",100,1,1,1,1125,30,60,90,365,"flexible",6,"2015-01-03","2017-04-13",60,6,6,6,7,6,0.21,0,67.4595649749024,0.0276804988359682,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"other",3,9,0,0,1,0,0,1,0,0,1,0,0,1,2,831,0,"1","1","0","0","0",0,NA,"Apartment","1090"
80,3.02060153370364,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",27160698,"within a few hours",100,1,1,1,1125,0,0,0,35,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,1,67.4595649749024,0.0261166020772703,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",7,8,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","0","1","0","1",4,NA,"Apartment","1050"
42,2.71242568086175,"Entire home/apt",2,1,1,1,"Real Bed","4 days ago",3593158,"within a few hours",100,1,1,2,1125,0,27,57,332,"strict",4,"2015-09-18","2016-12-11",100,10,10,10,10,10,0.2,0,67.4595649749024,0.031114435571805,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",4,11,1,0,0,0,1,0,0,1,0,0,0,1,1,450,0,"1","1","0","1","1",0,NA,"Apartment","1050"
55,2.84580327119655,"Private room",2,2,1,1,"Real Bed","6 days ago",45971722,"within an hour",100,1,1,2,1125,23,53,80,200,"moderate",5,"2017-03-19","2017-05-08",100,10,10,10,10,10,2.88,0,73.3092485549133,0.0270959330578377,71.9124087591241,2190,0,0,0,0,0,0,0,0,0,0,"BE",5,8,0,0,1,0,0,1,0,0,1,0,1,0,1,50,0,"1","1","0","0","1",0,NA,"Loft","1190"
75,2.99133621852285,"Private room",1,1,1,2,"Real Bed","7 months ago",6923196,"",92.557901389986,1,1,5,50,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,68.7899101589496,0.0436596987109128,67.7722584719007,217,0,0,0,0,0,0,0,0,0,0,"other",6,10,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","1",0,NA,"Apartment","1040"
45,2.74717504836518,"Entire home/apt",4,1,0,1,"Real Bed","yesterday",106748597,"within an hour",100,1,2,1,1125,5,18,39,276,"flexible",34,"2016-12-14","2017-04-27",98,10,10,10,10,10,6.94,0,67.4595649749024,0.0274976953689624,67.7722584719007,1,0,0,0,0,0,0,0,0,0,0,"BE",6,7,0,1,0,0,1,0,0,1,0,0,1,0,3,134,0,"1","1","0","1","1",-1,NA,"Apartment","1050"
70,2.95966893810484,"Private room",1,1,1,1,"Real Bed","3 weeks ago",32962401,"within an hour",100,2,1,1,1125,15,32,56,141,"flexible",3,"2017-05-02","2017-05-10",87,9,10,10,9,9,3,0,67.4595649749024,0.0270687463666337,70.21875,21,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,0,1,0,1,0,0,1,0,0,1,0,1,8,0,"1","1","1","0","0",0,NA,"Townhouse","2018"
45,2.74717504836518,"Private room",1,1,1,1,"Real Bed","3 months ago",104366423,"a few days or more",0,1,1,14,1125,30,60,90,365,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.0311020730298837,67.7722584719007,93,0,0,0,0,0,0,0,0,0,0,"BE",3,7,0,0,1,0,0,1,0,0,1,0,0,1,3,NA,1,"1","1","1","0","0",0,NA,"House","1030"
80,3.02060153370364,"Private room",2,1,1,1,"Real Bed","today",100363969,"within an hour",100,2,1,1,1125,13,43,73,346,"strict",28,"2016-10-28","2017-05-06",94,10,10,10,10,10,4.33,0,67.4595649749024,0.0123853093358843,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,7,0,1,0,0,0,1,0,0,1,0,0,1,3,190,0,"1","1","1","1","0",0,NA,"Apartment","1050"
40,2.68758727216782,"Private room",1,3,1,1,"Real Bed","16 months ago",37009381,"",90.4761830046321,2,1,2,7,0,0,0,0,"flexible",3,"2015-10-17","2015-11-22",93,10,10,10,9,9,0.16,0,68.7899101589496,0.0553309006178888,67.7722584719007,496,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,1,0,0,1,36,0,"1","0","0","0","0",0,NA,"House","1040"
50,2.79940753029994,"Entire home/apt",2,1,1,1,"Real Bed","6 days ago",5373584,"within an hour",100,1,1,1,1125,17,23,37,65,"moderate",3,"2017-02-17","2017-04-26",90,10,8,10,9,10,1.1,0,68.7899101589496,0.0305830383039372,67.7722584719007,2190,0,0,0,0,0,0,0,0,0,0,"BE",7,10,0,0,1,0,1,0,0,1,0,0,1,0,1,68,0,"1","1","0","0","1",2,NA,"Apartment","1040"
50,2.79940753029994,"Entire home/apt",4,1,2,2,"Real Bed","16 months ago",2709922,"",90.7307414861754,1,2,4,25,0,0,0,0,"strict",7,"2012-07-16","2015-01-03",93,9,9,9,10,8,0.12,0,69.862012987013,0.0243945090603234,67.7722584719007,496,0,0,0,0,0,0,0,0,0,0,"BE",4,11,1,0,0,1,0,0,1,0,0,1,0,0,2,901,0,"1","1","0","0","0",-2,NA,"Apartment","1060"
45,2.74717504836518,"Entire home/apt",2,1,1,1,"Real Bed","3 days ago",674142,"within a few hours",100,6,2,1,365,24,52,82,354,"flexible",17,"2012-04-09","2017-05-07",91,9,9,10,9,9,0.27,0,68.7899101589496,0.0220219741592238,71.9124087591241,1095,0,0,0,0,0,0,0,0,0,0,"BE",3,12,0,0,1,0,0,1,0,0,1,0,0,1,2,1854,0,"1","1","0","0","0",-5,0,"Loft","1000"
40,2.68758727216782,"Private room",1,2,1,1,"Real Bed","3 months ago",23484311,"a few days or more",0,1,1,2,30,22,52,82,82,"flexible",5,"2016-08-01","2016-08-19",80,8,8,9,8,9,0.53,0,68.7899101589496,0.00714270844213504,67.7722584719007,93,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,0,1,0,0,1,0,0,1,0,1,0,1,18,0,"1","1","0","0","0",0,NA,"House","1000"
59,2.87946722092524,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",15056112,"within an hour",100,1,1,2,2,7,7,7,7,"moderate",8,"2016-08-22","2017-02-26",95,10,9,10,10,10,0.91,0,67.4595649749024,0.0164687508087326,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",8,9,0,1,0,0,1,0,1,0,0,1,0,0,2,188,0,"1","1","0","0","1",2,NA,"Apartment","2000"
40,2.68758727216782,"Private room",1,1,1,1,"Real Bed","2 weeks ago",22513302,"within a few hours",100,1,1,1,1125,20,50,80,80,"flexible",4,"2017-03-01","2017-05-06",90,10,10,10,10,9,1.64,1,67.4595649749024,0.0184593499876924,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,0,1,0,0,1,0,0,1,0,1,0,1,66,0,"1","0","0","0","0",4,NA,"Apartment","2000"
30,2.53656648225296,"Entire home/apt",2,1,1,1,"Real Bed","4 days ago",102712281,"within an hour",100,1,1,3,5,9,19,31,43,"moderate",21,"2016-11-14","2017-05-01",92,9,9,10,10,10,3.56,0,68.7899101589496,0.00744127496264705,67.7722584719007,1460,0,0,0,0,0,0,0,0,1,0,"FR",6,7,0,1,0,0,1,0,0,1,0,1,0,0,3,168,0,"1","1","0","0","1",0,NA,"Apartment","1000"
65,2.92520842621306,"Private room",2,1,1,1,"Real Bed","3 weeks ago",5277485,"within a day",100,2,1,30,365,30,60,90,365,"moderate",3,"2013-05-21","2013-09-23",94,9,9,10,10,9,0.06,0,63.8238434163701,0.0799858098864332,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"BE",2,10,0,0,1,0,0,1,0,0,1,0,0,1,1,125,0,"1","1","0","0","0",-1,NA,"House","1200"
120,3.19681016220175,"Entire home/apt",5,1,2,2,"Real Bed","4 days ago",5415559,"within a day",89,2,2,1,1125,3,33,63,338,"moderate",19,"2016-05-27","2017-03-03",89,9,9,9,9,10,1.64,0,67.4595649749024,0.0237748593035824,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",6,10,0,1,0,0,1,0,0,0,1,0,0,1,2,280,0,"1","0","0","0","1",0,NA,"Apartment","1050"
19,2.27995430460591,"Entire home/apt",4,1,1,4,"Real Bed","5 days ago",766382,"within an hour",100,1,1,1,30,22,43,73,345,"flexible",27,"2015-10-03","2017-04-27",98,10,10,10,10,9,1.38,0,63.8238434163701,0.0400242912485734,70.21875,1825,0,0,0,0,0,0,0,0,0,0,"BE",3,12,0,0,1,0,0,1,0,0,1,0,0,1,3,572,0,"1","1","1","1","0",-2,969,"Townhouse","1030"
60,2.88746292599211,"Entire home/apt",4,1.5,2,3,"Real Bed","2 weeks ago",27579339,"within an hour",100,1,1,2,12,19,49,79,170,"strict",62,"2015-03-03","2017-03-19",95,10,9,10,10,9,2.33,0,67.4595649749024,0.0488910407007301,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,0,1,0,0,1,0,0,1,0,1,0,3,747,0,"1","1","0","0","1",0,NA,"Apartment","1050"
65,2.92520842621306,"Entire home/apt",2,1,1,1,"Real Bed","yesterday",6939922,"within a few hours",91,1,2,2,1125,13,37,50,135,"moderate",61,"2014-10-21","2017-04-30",93,10,10,10,10,9,1.96,0,67.4595649749024,0.0161972859751869,67.7722584719007,1,0,0,0,0,0,0,0,0,0,0,"BE",4,10,0,1,0,0,0,1,0,1,0,0,1,0,3,922,0,"1","1","0","0","1",3,NA,"Apartment","2000"
38,2.66123587425299,"Entire home/apt",3,1,1,1,"Real Bed","3 days ago",674142,"within a few hours",100,6,2,1,365,24,54,80,351,"flexible",25,"2012-08-04","2017-04-30",92,9,10,10,9,9,0.43,0,68.7899101589496,0.0216655044083847,71.9124087591241,1095,0,0,0,0,0,0,0,0,0,0,"BE",3,12,0,0,1,0,0,1,0,0,1,0,0,1,3,1730,0,"1","1","0","0","0",-6,0,"Loft","1000"
45,2.74717504836518,"Entire home/apt",1,1,1,1,"Real Bed","2 weeks ago",40521286,"within an hour",100,1,1,1,1125,19,42,42,106,"strict",11,"2016-10-19","2017-04-29",85,9,8,9,10,10,1.63,0,68.7899101589496,0.0355730007933034,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,0,1,0,0,1,0,1,0,0,1,0,2,192,0,"1","1","0","0","1",0,NA,"Apartment","1000"
65,2.92520842621306,"Entire home/apt",6,1,1,3,"Real Bed","21 months ago",31895143,"",88.5141969758099,1,2,21,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,69.862012987013,0.0192373232570263,67.7722584719007,651,0,0,0,0,0,0,0,0,0,0,"BE",2,8,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","0",5,NA,"Apartment","1060"
150,3.2883839485245,"Private room",2,1,1,1,"Real Bed","18 months ago",42589132,"",89.8138496535329,2,1,1,1125,0,0,0,0,"moderate",3,"2015-12-30","2016-01-03",93,10,9,8,8,9,0.18,0,67.4595649749024,0.0352267573172797,67.7722584719007,558,0,0,0,0,0,0,0,0,0,0,"other",4,8,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0,"1","0","0","0","1",0,NA,"Apartment","1180"
50,2.79940753029994,"Entire home/apt",2,1,1,2,"Real Bed","7 months ago",16899855,"",89.8987134309381,1,1,2,10,0,0,0,0,"moderate",2,"2016-07-24","2016-08-05",100,10,10,10,10,10,0.2,0,67.4595649749024,0.0287567268798841,71.9124087591241,217,0,0,0,0,0,0,0,0,0,0,"BE",3,9,1,0,0,1,0,0,1,0,0,1,0,0,1,12,0,"1","1","1","0","0",2,NA,"Loft","2018"
27,2.47925036017336,"Entire home/apt",2,1,1,1,"Real Bed","2 months ago",3449982,"within a few hours",100,3,2,1,1125,0,0,15,285,"flexible",1,"2017-01-01","2017-01-01",80,10,8,10,10,10,0.23,0,67.4595649749024,0.0291139710078961,67.7722584719007,62,0,0,0,0,0,0,0,0,0,0,"BE",4,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"1","1","0","0","0",2,NA,"House","1050"
39,2.67461122454351,"Entire home/apt",4,1,1,2,"Real Bed","today",22916618,"within an hour",100,3,2,1,1125,8,19,32,246,"moderate",76,"2014-12-31","2017-04-17",91,9,9,9,9,8,2.65,0,67.4595649749024,0.0201790443387851,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,1,0,0,1,0,0,1,0,0,1,0,3,838,0,"1","1","1","0","0",-1,NA,"Apartment","1210"
80,3.02060153370364,"Entire home/apt",3,2,3,2,"Real Bed","2 weeks ago",31283750,"within a few hours",100,1,1,1,1125,7,9,9,9,"flexible",16,"2015-07-13","2017-04-30",96,10,9,9,10,9,0.72,0,68.7899101589496,0.0531470652067001,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,1,0,0,1,0,1,0,0,1,0,0,2,657,0,"1","0","0","0","0",0,NA,"Apartment","1040"
31,2.55418127861935,"Entire home/apt",2,1,1,1,"Real Bed","today",56169550,"within an hour",100,2,1,1,1125,11,34,64,339,"strict",64,"2016-02-15","2017-05-07",97,10,10,10,10,10,4.27,0,68.7899101589496,0.00588890455274482,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,7,0,1,0,0,1,0,0,0,1,0,0,1,3,447,0,"1","0","0","0","0",0,NA,"Apartment","1000"
150,3.2883839485245,"Private room",2,1,1,1,"Real Bed","2 weeks ago",23689725,"within an hour",100,3,1,5,1125,30,60,90,365,"flexible",2,"2015-03-19","2015-04-27",80,10,10,10,10,8,0.08,0,67.4595649749024,0.0544978489540405,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,0,1,0,0,1,0,0,1,0,0,1,1,39,0,"1","1","0","0","0",2,NA,"House","1180"
62,2.90299197642726,"Entire home/apt",3,1.5,2,2,"Real Bed","7 months ago",101115653,"",89.0666853757007,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0193778029282447,67.7722584719007,217,0,0,0,0,0,0,0,0,0,0,"BE",2,7,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","1","0","0",0,NA,"Apartment","1050"
15,2.13854025212578,"Entire home/apt",4,1.5,2,2,"Real Bed","2 weeks ago",28551875,"within a day",100,1,4,3,1125,0,0,0,127,"moderate",1,"2015-11-10","2015-11-10",80,10,8,8,8,8,0.05,0,68.7899101589496,0.0224179715294134,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",5,8,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"1","0","0","0","1",0,NA,"Apartment","1000"
85,3.04778102599245,"Entire home/apt",2,1,2,2,"Real Bed","7 weeks ago",33900193,"within a day",67,1,1,4,9,0,0,0,249,"flexible",5,"2016-03-30","2017-04-03",100,10,10,10,10,9,0.37,0,59.6881720430108,0.112964627372684,67.7722584719007,49,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,0,1,0,1,369,0,"1","1","0","0","0",2,NA,"Apartment","1150"
125,3.21384157036292,"Entire home/apt",5,1,2,3,"Real Bed","8 months ago",10961263,"",91.835718285957,1,1,2,30,0,0,0,0,"moderate",32,"2014-07-22","2016-09-04",97,10,10,10,10,9,0.94,0,67.4595649749024,0.0149966314549096,67.7722584719007,248,0,0,0,0,0,0,0,0,0,0,"BE",4,9,1,0,0,1,0,0,1,0,0,1,0,0,3,775,0,"1","0","0","0","1",3,NA,"Apartment","2000"
62,2.90299197642726,"Private room",2,1,1,1,"Real Bed","a week ago",48314891,"within a day",60,1,1,1,1125,9,16,46,321,"flexible",10,"2016-10-19","2017-04-16",88,10,9,9,9,9,1.48,0,68.7899101589496,0.0370350499006241,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,1,0,0,1,0,0,1,0,0,0,1,2,179,0,"1","0","0","0","0",0,NA,"House","1000"
